seed,sigma,correlation,estimator,corr_theta,spear_theta,corr_beta,spear_beta,corr_X_missing,rmse_theta,rmse_beta,rmse_X
25,1.5,theta,EM,0.952689,0.94919,0.968185,0.992174,0.711703,0.883106,0.699072,1.218049
25,1.5,theta,Day,0.952689,0.949468,0.563173,0.545535,0.438577,0.883107,1.599702,1.640393
25,1.5,theta,Imp,0.954381,0.949236,0.918636,0.919765,0.676632,0.657129,0.76385,1.309835
26,1.5,theta,EM,0.967081,0.982505,0.980788,0.982387,0.770602,1.116924,0.918461,1.234899
26,1.5,theta,Day,0.967081,0.98384,0.485348,0.375977,0.477413,1.116925,1.828586,1.684216
26,1.5,theta,Imp,0.958293,0.983282,0.912458,0.885795,0.761125,0.971556,0.866878,1.327894
27,1.5,theta,EM,0.968789,0.964798,0.967483,0.990435,0.694788,0.587277,0.555144,1.221584
27,1.5,theta,Day,0.968789,0.964738,0.454195,0.464442,0.44911,0.587278,1.378192,1.57188
27,1.5,theta,Imp,0.970586,0.973546,0.899651,0.890387,0.664295,0.452779,0.67752,1.318012
28,1.5,theta,EM,0.96174,0.975082,0.983234,0.977391,0.760655,0.926299,0.78755,1.181252
28,1.5,theta,Day,0.96174,0.97504,0.552771,0.545535,0.329709,0.9263,1.815851,1.709646
28,1.5,theta,Imp,0.962478,0.983031,0.941343,0.935652,0.752566,0.650494,0.753791,1.247097
29,1.5,theta,EM,0.974645,0.98598,0.95663,0.951304,0.798058,0.791642,0.645822,1.212665
29,1.5,theta,Day,0.974645,0.986688,0.24683,0.228535,0.638579,0.791642,1.451764,1.561915
29,1.5,theta,Imp,0.970687,0.982934,0.828181,0.809047,0.763957,0.801787,0.836313,1.350544
30,1.5,theta,EM,0.938524,0.975194,0.954973,0.967826,0.675955,0.870823,0.730505,1.213174
30,1.5,theta,Day,0.938524,0.975152,0.587327,0.626628,0.343629,0.870824,1.43538,1.533104
30,1.5,theta,Imp,0.939268,0.97914,0.913779,0.935856,0.676122,0.684109,0.710732,1.288049
31,1.5,theta,EM,0.961413,0.978573,0.98499,0.978261,0.670285,0.62583,0.650482,1.270714
31,1.5,theta,Day,0.961413,0.979348,0.608156,0.575024,0.298856,0.625831,1.481516,1.64806
31,1.5,theta,Imp,0.959722,0.984809,0.950803,0.942609,0.662538,0.485987,0.568934,1.347742
32,1.5,theta,EM,0.970968,0.978978,0.990141,0.983478,0.812746,0.910711,0.809016,1.211829
32,1.5,theta,Day,0.970968,0.979213,0.452398,0.405465,0.417073,0.910712,1.913085,1.789235
32,1.5,theta,Imp,0.962991,0.98138,0.947525,0.946728,0.78972,0.740109,0.761753,1.309232
33,1.5,theta,EM,0.963998,0.970856,0.979867,0.988696,0.659932,0.712661,0.784473,1.205812
33,1.5,theta,Day,0.963998,0.970632,0.754488,0.77407,0.268544,0.712663,1.440728,1.530924
33,1.5,theta,Imp,0.963685,0.979262,0.954458,0.963478,0.658467,0.484612,0.630916,1.265651
34,1.5,theta,EM,0.956007,0.958691,0.980647,0.981739,0.702096,0.709812,0.558559,1.225275
34,1.5,theta,Day,0.956007,0.958604,0.516615,0.501303,0.334685,0.709813,1.558716,1.688306
34,1.5,theta,Imp,0.952793,0.97543,0.938001,0.94,0.695553,0.542244,0.630518,1.305348
35,1.5,theta,EM,0.968023,0.96721,0.969194,0.970211,0.763284,0.796916,0.811286,1.174228
35,1.5,theta,Day,0.968023,0.968112,0.44811,0.331744,0.522239,0.796917,1.61923,1.55815
35,1.5,theta,Imp,0.966932,0.974794,0.87264,0.834457,0.745992,0.651648,0.870288,1.297835
36,1.5,theta,EM,0.943531,0.963144,0.970274,0.974783,0.699837,0.672001,0.642435,1.214947
36,1.5,theta,Day,0.943531,0.962572,0.376109,0.353861,0.298587,0.672002,1.624938,1.682563
36,1.5,theta,Imp,0.951213,0.972186,0.911547,0.905611,0.696433,0.540751,0.721771,1.282879
37,1.5,theta,EM,0.965402,0.975281,0.97402,0.978261,0.748117,0.762393,0.66983,1.182899
37,1.5,theta,Day,0.965402,0.976223,0.462554,0.375977,0.505657,0.762394,1.564644,1.590691
37,1.5,theta,Imp,0.968044,0.979918,0.922087,0.902805,0.712993,0.617642,0.679713,1.303899
38,1.5,theta,EM,0.982084,0.981501,0.986245,0.965427,0.639392,0.724211,0.604289,1.207905
38,1.5,theta,Day,0.982084,0.981267,0.657086,0.611884,0.324286,0.724212,1.420487,1.565291
38,1.5,theta,Imp,0.979367,0.984252,0.952212,0.923445,0.635354,0.450576,0.558317,1.265692
39,1.5,theta,EM,0.951623,0.964469,0.975264,0.989565,0.753137,0.720172,0.684964,1.199762
39,1.5,theta,Day,0.951623,0.963766,0.401709,0.361233,0.518357,0.720173,1.546662,1.574493
39,1.5,theta,Imp,0.957538,0.970641,0.898077,0.87913,0.721297,0.611723,0.75072,1.309493
40,1.5,theta,EM,0.965414,0.96875,0.985483,0.977391,0.779935,0.845273,0.765732,1.156747
40,1.5,theta,Day,0.965414,0.968556,0.468601,0.486558,0.341982,0.845274,1.891631,1.756409
40,1.5,theta,Imp,0.964295,0.973696,0.945651,0.92087,0.769417,0.622723,0.739782,1.22208
41,1.5,theta,EM,0.972517,0.96833,0.984534,0.993043,0.74764,0.737082,0.699033,1.264509
41,1.5,theta,Day,0.972517,0.967967,0.403077,0.383349,0.391004,0.737083,1.814851,1.788923
41,1.5,theta,Imp,0.975177,0.975457,0.93558,0.917391,0.720984,0.536628,0.725155,1.339454
42,1.5,theta,EM,0.957953,0.96205,0.990579,0.979556,0.685902,0.583875,0.524019,1.25173
42,1.5,theta,Day,0.957953,0.962561,0.532426,0.493931,0.199734,0.583876,1.527827,1.713087
42,1.5,theta,Imp,0.965142,0.978278,0.949905,0.940409,0.68314,0.41179,0.562811,1.320986
43,1.5,theta,EM,0.96911,0.983325,0.957542,0.962609,0.748238,0.627298,0.591087,1.20863
43,1.5,theta,Day,0.96911,0.982834,0.348838,0.317,0.495951,0.627299,1.443576,1.608485
43,1.5,theta,Imp,0.971673,0.98375,0.873122,0.856459,0.726473,0.523732,0.74747,1.314014
44,1.5,theta,EM,0.960638,0.958313,0.970555,0.975864,0.716039,0.548619,0.795496,1.215232
44,1.5,theta,Day,0.960638,0.958115,0.646114,0.641373,0.48094,0.548619,1.494525,1.558276
44,1.5,theta,Imp,0.934251,0.928413,0.926955,0.919095,0.683082,0.587992,0.725134,1.335781
45,1.5,theta,EM,0.962503,0.960914,0.986292,0.996304,0.752552,0.634913,0.426175,1.222156
45,1.5,theta,Day,0.962503,0.960172,0.331907,0.324372,0.533132,0.634915,1.386063,1.609977
45,1.5,theta,Imp,0.962581,0.963756,0.888926,0.885988,0.704626,0.540059,0.677055,1.334201
46,1.5,theta,EM,0.970286,0.974809,0.971693,0.97913,0.741503,0.682503,0.643104,1.208883
46,1.5,theta,Day,0.970286,0.974945,0.414075,0.383349,0.513775,0.682503,1.465629,1.560872
46,1.5,theta,Imp,0.970882,0.976376,0.878391,0.867826,0.706743,0.539201,0.763017,1.329506
47,1.5,theta,EM,0.970493,0.976933,0.983498,0.971304,0.720732,0.722542,0.984181,1.178639
47,1.5,theta,Day,0.970493,0.97743,0.63437,0.604512,0.246608,0.722543,1.806033,1.617973
47,1.5,theta,Imp,0.968034,0.979334,0.935595,0.913043,0.728659,0.502007,0.844497,1.229511
48,1.5,theta,EM,0.951683,0.957383,0.982853,0.973043,0.702165,0.713755,0.670478,1.209622
48,1.5,theta,Day,0.951683,0.957404,0.516632,0.530791,0.24241,0.713756,1.675165,1.716674
48,1.5,theta,Imp,0.957654,0.963741,0.955296,0.951076,0.703487,0.541033,0.591075,1.274465
49,1.5,theta,EM,0.976155,0.977906,0.974487,0.979343,0.796502,0.578247,0.576295,1.209389
49,1.5,theta,Day,0.976156,0.978321,0.241948,0.346489,0.612587,0.578247,1.486835,1.590595
49,1.5,theta,Imp,0.965192,0.971287,0.840769,0.778599,0.754244,0.6486,0.841998,1.330047
0,1.5,beta,EM,0.966812,0.971922,0.981681,0.958261,0.801711,0.594781,0.546479,1.189455
0,1.5,beta,Day,0.966812,0.97213,0.100236,0.095837,0.638752,0.594781,1.476361,1.554683
0,1.5,beta,Imp,0.966156,0.97318,0.971555,0.938465,0.795538,0.602172,0.575157,1.199076
1,1.5,beta,EM,0.961868,0.954882,0.986877,0.988696,0.808265,0.674114,0.547469,1.195369
1,1.5,beta,Day,0.961868,0.954823,0.272444,0.265396,0.547575,0.674114,1.725823,1.738802
1,1.5,beta,Imp,0.953288,0.944286,0.982869,0.983478,0.803617,0.690377,0.564101,1.211849
2,1.5,beta,EM,0.977554,0.980146,0.988982,0.982609,0.819713,0.634474,0.511009,1.173265
2,1.5,beta,Day,0.977554,0.979937,0.348848,0.265396,0.674193,0.634474,1.536199,1.588267
2,1.5,beta,Imp,0.969137,0.971304,0.980494,0.979343,0.807231,0.669751,0.54979,1.201747
3,1.5,beta,EM,0.945573,0.95365,0.985047,0.97913,0.842968,1.056538,0.783574,1.137437
3,1.5,beta,Day,0.945574,0.953448,0.536818,0.567652,0.631195,1.056538,1.928291,1.756019
3,1.5,beta,Imp,0.900732,0.869806,0.986217,0.978039,0.812312,1.136616,0.775585,1.198515
4,1.5,beta,EM,0.96293,0.967698,0.976529,0.971304,0.792757,0.72875,0.646745,1.215091
4,1.5,beta,Day,0.96293,0.968834,0.456583,0.427582,0.614392,0.72875,1.556396,1.61552
4,1.5,beta,Imp,0.954272,0.964633,0.975147,0.973043,0.793729,0.718233,0.605915,1.231465
5,1.5,beta,EM,0.959962,0.965961,0.982921,0.975652,0.802106,0.711623,0.41188,1.157986
5,1.5,beta,Day,0.959962,0.9661,0.277281,0.265396,0.617351,0.711623,1.415412,1.596472
5,1.5,beta,Imp,0.952587,0.963571,0.979913,0.966087,0.798629,0.73066,0.421851,1.167354
6,1.5,beta,EM,0.960493,0.969642,0.971039,0.981518,0.78547,0.789292,0.691341,1.149119
6,1.5,beta,Day,0.960493,0.969864,0.500888,0.398093,0.60792,0.789292,1.516001,1.517316
6,1.5,beta,Imp,0.944676,0.96153,0.970842,0.965637,0.779437,0.792461,0.639508,1.173496
7,1.5,beta,EM,0.972852,0.965976,0.989108,0.986736,0.827369,0.603792,0.557933,1.158905
7,1.5,beta,Day,0.972852,0.966932,0.333094,0.272768,0.593998,0.603792,1.795047,1.737272
7,1.5,beta,Imp,0.955953,0.955253,0.988343,0.987816,0.817128,0.669451,0.585794,1.187348
8,1.5,beta,EM,0.970506,0.970572,0.992108,0.981518,0.803695,0.850112,0.438406,1.182535
8,1.5,beta,Day,0.970506,0.969225,0.257172,0.265396,0.629222,0.850112,1.449368,1.59959
8,1.5,beta,Imp,0.965815,0.97044,0.989252,0.970633,0.801868,0.856418,0.433097,1.194029
9,1.5,beta,EM,0.954782,0.952108,0.983838,0.97913,0.779086,0.814026,0.455965,1.208919
9,1.5,beta,Day,0.954782,0.95183,0.486819,0.493931,0.678898,0.814026,1.363482,1.553553
9,1.5,beta,Imp,0.921565,0.909789,0.984247,0.982387,0.759459,0.890676,0.439149,1.241609
10,1.5,beta,EM,0.961757,0.970337,0.99212,0.996522,0.777857,0.58319,0.502979,1.243757
10,1.5,beta,Day,0.961757,0.970336,0.706755,0.715093,0.649282,0.583191,1.324213,1.572713
10,1.5,beta,Imp,0.909389,0.914729,0.986347,0.992606,0.739571,0.698858,0.496986,1.317825
11,1.5,beta,EM,0.970915,0.965417,0.990622,0.97195,0.844923,0.634045,0.576916,1.168284
11,1.5,beta,Day,0.970915,0.965502,0.240217,0.287512,0.588602,0.634044,1.899042,1.804013
11,1.5,beta,Imp,0.955747,0.955095,0.986841,0.954328,0.836121,0.696479,0.61125,1.188131
12,1.5,beta,EM,0.962459,0.968473,0.991087,0.986957,0.855577,0.770657,0.689061,1.137827
12,1.5,beta,Day,0.962459,0.968514,0.674441,0.626628,0.728183,0.770657,1.639541,1.565361
12,1.5,beta,Imp,0.867033,0.846861,0.991293,0.992825,0.806324,0.99348,0.740894,1.256083
13,1.5,beta,EM,0.974459,0.978159,0.986109,0.974783,0.78652,0.664796,0.46262,1.17063
13,1.5,beta,Day,0.974459,0.978825,0.262047,0.243279,0.636927,0.664796,1.333944,1.506618
13,1.5,beta,Imp,0.972751,0.97732,0.985957,0.975419,0.786337,0.664103,0.455625,1.174206
14,1.5,beta,EM,0.956406,0.964892,0.986936,0.993043,0.850711,0.992613,0.797533,1.147215
14,1.5,beta,Day,0.956406,0.965293,0.611861,0.582396,0.640191,0.992613,1.851857,1.711268
14,1.5,beta,Imp,0.917698,0.921236,0.979202,0.985867,0.832008,1.035496,0.813473,1.213113
15,1.5,beta,EM,0.984748,0.98462,0.979473,0.950641,0.820137,0.570986,0.607196,1.164751
15,1.5,beta,Day,0.984748,0.984467,0.483093,0.449698,0.721924,0.570986,1.409821,1.480106
15,1.5,beta,Imp,0.976512,0.97625,0.979114,0.924549,0.805183,0.607084,0.610547,1.193134
16,1.5,beta,EM,0.973353,0.970741,0.992416,0.989565,0.848913,0.639496,0.695706,1.147073
16,1.5,beta,Day,0.973353,0.970169,0.489762,0.486558,0.65918,0.639496,1.841588,1.690229
16,1.5,beta,Imp,0.940688,0.933526,0.985682,0.979778,0.812434,0.748103,0.7467,1.211587
17,1.5,beta,EM,0.964582,0.9747,0.983667,0.985217,0.80972,0.848913,0.71405,1.17922
17,1.5,beta,Day,0.964582,0.97442,0.710526,0.707721,0.719444,0.848914,1.303791,1.406423
17,1.5,beta,Imp,0.92407,0.929913,0.978027,0.979335,0.786537,0.912599,0.617143,1.247078
18,1.5,beta,EM,0.937939,0.961026,0.983288,0.965217,0.775984,0.941806,0.634318,1.186537
18,1.5,beta,Day,0.937939,0.961248,0.666706,0.692977,0.625172,0.941806,1.375396,1.509913
18,1.5,beta,Imp,0.888469,0.909665,0.980366,0.950207,0.754746,1.008679,0.575127,1.245569
19,1.5,beta,EM,0.979219,0.96968,0.98688,0.974995,0.811647,0.577975,0.548508,1.163728
19,1.5,beta,Day,0.979219,0.969779,0.320346,0.317,0.631538,0.577975,1.671384,1.663292
19,1.5,beta,Imp,0.968364,0.959244,0.984069,0.974995,0.801071,0.616729,0.560757,1.180769
20,1.5,beta,EM,0.961065,0.977951,0.986699,0.976522,0.830708,0.877707,0.617474,1.208061
20,1.5,beta,Day,0.961065,0.977854,0.500071,0.449698,0.718054,0.877707,1.523838,1.569265
20,1.5,beta,Imp,0.937732,0.948867,0.971103,0.955614,0.792857,0.993506,0.731962,1.272135
21,1.5,beta,EM,0.976001,0.980035,0.98861,0.987826,0.843017,0.642561,0.644237,1.132307
21,1.5,beta,Day,0.976001,0.980035,0.431253,0.398093,0.649935,0.642561,1.711117,1.636729
21,1.5,beta,Imp,0.957399,0.962382,0.991097,0.992606,0.832042,0.698967,0.629443,1.161846
22,1.5,beta,EM,0.978338,0.981048,0.970258,0.962609,0.851136,0.819347,0.605268,1.108155
22,1.5,beta,Day,0.978338,0.98084,0.273524,0.191675,0.745234,0.819347,1.415287,1.429731
22,1.5,beta,Imp,0.975855,0.973981,0.971029,0.961948,0.849559,0.839397,0.626685,1.116923
23,1.5,beta,EM,0.965614,0.975006,0.986481,0.975652,0.822604,0.800147,0.557253,1.173285
23,1.5,beta,Day,0.965614,0.975117,0.190861,0.103209,0.63275,0.800147,1.587772,1.624433
23,1.5,beta,Imp,0.963562,0.975139,0.981988,0.981518,0.822516,0.803095,0.566636,1.176425
24,1.5,beta,EM,0.981659,0.983801,0.993422,0.989565,0.836798,0.863315,0.671309,1.152699
24,1.5,beta,Day,0.981659,0.983786,0.596585,0.538163,0.681557,0.863315,1.60646,1.571764
24,1.5,beta,Imp,0.955912,0.947639,0.989146,0.976947,0.822259,0.865361,0.621601,1.200899
25,1.5,beta,EM,0.96385,0.959779,0.983099,0.986957,0.796769,0.755027,0.648637,1.182187
25,1.5,beta,Day,0.96385,0.959346,0.573129,0.545535,0.596242,0.755027,1.60091,1.626845
25,1.5,beta,Imp,0.936529,0.932559,0.980407,0.985217,0.780042,0.780036,0.624319,1.232317
26,1.5,beta,EM,0.967775,0.977673,0.989846,0.988696,0.82853,1.127199,0.796668,1.210194
26,1.5,beta,Day,0.967775,0.977005,0.4859,0.375977,0.652565,1.1272,1.820094,1.681408
26,1.5,beta,Imp,0.946703,0.956948,0.987555,0.986087,0.819143,1.144987,0.750974,1.238908
27,1.5,beta,EM,0.983041,0.982258,0.988596,0.987826,0.814147,0.524136,0.420505,1.198709
27,1.5,beta,Day,0.983041,0.982104,0.456603,0.464442,0.690493,0.524136,1.377696,1.567572
27,1.5,beta,Imp,0.971638,0.964924,0.968746,0.97456,0.79969,0.553075,0.483631,1.235219
28,1.5,beta,EM,0.967172,0.970088,0.986974,0.98087,0.856362,0.854845,0.712604,1.153558
28,1.5,beta,Day,0.967172,0.970088,0.553406,0.545535,0.638412,0.854845,1.813134,1.70497
28,1.5,beta,Imp,0.919966,0.923727,0.987027,0.981075,0.83879,0.962575,0.733298,1.215333
29,1.5,beta,EM,0.969449,0.975561,0.98049,0.971304,0.814915,0.84315,0.548835,1.200404
29,1.5,beta,Day,0.969449,0.975435,0.26182,0.228535,0.666244,0.84315,1.445458,1.561942
29,1.5,beta,Imp,0.965301,0.967964,0.972493,0.963882,0.817102,0.841582,0.536702,1.206967
30,1.5,beta,EM,0.958259,0.972144,0.97776,0.982609,0.802685,0.76469,0.645302,1.184564
30,1.5,beta,Day,0.958259,0.972199,0.595919,0.626628,0.676915,0.76469,1.448185,1.526952
30,1.5,beta,Imp,0.910202,0.917879,0.978101,0.984997,0.765312,0.884653,0.655686,1.246217
31,1.5,beta,EM,0.962695,0.965211,0.989983,0.985217,0.794682,0.607029,0.543472,1.245122
31,1.5,beta,Day,0.962694,0.964808,0.610103,0.575024,0.647859,0.607029,1.475109,1.638902
31,1.5,beta,Imp,0.932993,0.933348,0.98188,0.978261,0.769416,0.681935,0.577998,1.300002
32,1.5,beta,EM,0.970253,0.974547,0.992295,0.989346,0.838768,0.85991,0.690729,1.171007
32,1.5,beta,Day,0.970253,0.974101,0.451874,0.405465,0.597579,0.85991,1.913576,1.785118
32,1.5,beta,Imp,0.949778,0.940626,0.990338,0.986951,0.823619,0.908552,0.712521,1.204947
33,1.5,beta,EM,0.96256,0.959652,0.990918,0.995652,0.839653,0.638107,0.70537,1.175789
33,1.5,beta,Day,0.962561,0.959344,0.755668,0.77407,0.711569,0.638107,1.447328,1.522096
33,1.5,beta,Imp,0.869858,0.867388,0.988,0.993043,0.779101,0.913664,0.75766,1.304216
34,1.5,beta,EM,0.965468,0.960235,0.985043,0.989565,0.804232,0.60891,0.507685,1.197138
34,1.5,beta,Day,0.965468,0.960263,0.516383,0.501303,0.600078,0.60891,1.56363,1.682232
34,1.5,beta,Imp,0.901655,0.903104,0.98385,0.983692,0.781739,0.784453,0.543228,1.247608
35,1.5,beta,EM,0.974813,0.967421,0.990015,0.982609,0.848504,0.734916,0.65367,1.124197
35,1.5,beta,Day,0.974813,0.967087,0.470371,0.331744,0.703576,0.734916,1.600771,1.545303
35,1.5,beta,Imp,0.954363,0.94261,0.988987,0.982387,0.835534,0.809507,0.655566,1.154514
36,1.5,beta,EM,0.947936,0.957444,0.988221,0.986087,0.795935,0.670924,0.508253,1.188949
36,1.5,beta,Day,0.947936,0.958536,0.387311,0.353861,0.584216,0.670924,1.619307,1.677569
36,1.5,beta,Imp,0.92372,0.943837,0.988345,0.983471,0.782766,0.719932,0.495924,1.215447
37,1.5,beta,EM,0.972907,0.976296,0.976,0.973043,0.822837,0.718816,0.651301,1.175764
37,1.5,beta,Day,0.972907,0.976907,0.455948,0.375977,0.659489,0.718816,1.573081,1.589027
37,1.5,beta,Imp,0.958764,0.961403,0.981914,0.980426,0.820487,0.755788,0.626124,1.196039
38,1.5,beta,EM,0.978902,0.980214,0.993977,0.97369,0.816418,0.745608,0.564297,1.198233
38,1.5,beta,Day,0.978902,0.980284,0.657118,0.611884,0.673038,0.745608,1.420243,1.560001
38,1.5,beta,Imp,0.93992,0.937877,0.979078,0.971081,0.793073,0.794933,0.564518,1.271705
39,1.5,beta,EM,0.961606,0.974213,0.988538,0.984997,0.784004,0.656081,0.61141,1.177267
39,1.5,beta,Day,0.961606,0.973515,0.403489,0.361233,0.580367,0.656081,1.544134,1.572542
39,1.5,beta,Imp,0.951797,0.962703,0.982392,0.976077,0.783841,0.658275,0.582816,1.194194
40,1.5,beta,EM,0.969912,0.971282,0.991788,0.973913,0.856812,0.777427,0.655996,1.123067
40,1.5,beta,Day,0.969912,0.971587,0.466995,0.486558,0.621151,0.777427,1.893233,1.752719
40,1.5,beta,Imp,0.948741,0.936185,0.990115,0.971292,0.845886,0.838755,0.694071,1.162653
41,1.5,beta,EM,0.973383,0.971712,0.99356,0.992174,0.82314,0.664984,0.619382,1.239814
41,1.5,beta,Day,0.973383,0.971698,0.403428,0.383349,0.604221,0.664984,1.823552,1.785879
41,1.5,beta,Imp,0.965096,0.957907,0.988263,0.990435,0.804295,0.703019,0.669769,1.271916
42,1.5,beta,EM,0.954118,0.962555,0.989096,0.983257,0.788354,0.617847,0.465051,1.244131
42,1.5,beta,Day,0.954118,0.96272,0.529028,0.493931,0.587544,0.617847,1.535051,1.713695
42,1.5,beta,Imp,0.887304,0.906453,0.991152,0.978677,0.771689,0.748322,0.426674,1.290345
43,1.5,beta,EM,0.968752,0.976727,0.971248,0.983692,0.801628,0.641102,0.503294,1.199048
43,1.5,beta,Day,0.968752,0.976616,0.345106,0.317,0.632787,0.641102,1.442475,1.608406
43,1.5,beta,Imp,0.96324,0.974637,0.967971,0.975409,0.801358,0.65121,0.513092,1.206745
44,1.5,beta,EM,0.961263,0.964529,0.988279,0.973043,0.844294,0.567704,0.590397,1.165346
44,1.5,beta,Day,0.961263,0.964724,0.644857,0.641373,0.714477,0.567703,1.440567,1.533098
44,1.5,beta,Imp,0.90188,0.904413,0.983201,0.973043,0.804307,0.757417,0.676395,1.24457
45,1.5,beta,EM,0.958201,0.958208,0.985912,0.984348,0.79695,0.63496,0.399912,1.217217
45,1.5,beta,Day,0.958201,0.958485,0.331388,0.324372,0.637985,0.63496,1.386768,1.609252
45,1.5,beta,Imp,0.958152,0.957849,0.985157,0.984776,0.798619,0.619678,0.393664,1.224224
46,1.5,beta,EM,0.971778,0.983356,0.982855,0.985217,0.813168,0.636351,0.595395,1.190748
46,1.5,beta,Day,0.971777,0.983188,0.415217,0.383349,0.640784,0.636352,1.471736,1.557948
46,1.5,beta,Imp,0.966783,0.976527,0.980547,0.977594,0.81116,0.622278,0.557349,1.20927
47,1.5,beta,EM,0.966206,0.971726,0.990052,0.978039,0.853122,0.766726,0.804117,1.151706
47,1.5,beta,Day,0.966206,0.971809,0.633286,0.604512,0.730548,0.766726,1.806527,1.621825
47,1.5,beta,Imp,0.925889,0.917627,0.973215,0.955614,0.792107,0.865696,0.881214,1.271636
48,1.5,beta,EM,0.957141,0.95615,0.991441,0.98,0.819504,0.723578,0.595795,1.185244
48,1.5,beta,Day,0.957141,0.956332,0.519047,0.530791,0.574759,0.723578,1.66978,1.709575
48,1.5,beta,Imp,0.933746,0.938032,0.992882,0.986087,0.807553,0.74449,0.558697,1.220481
49,1.5,beta,EM,0.972339,0.972085,0.981354,0.978039,0.77969,0.622552,0.545561,1.206708
49,1.5,beta,Day,0.972339,0.971945,0.241935,0.346489,0.604361,0.622552,1.489981,1.590575
49,1.5,beta,Imp,0.967216,0.9717,0.975675,0.965833,0.774364,0.637242,0.557497,1.217781
0,1.5,both,EM,0.962133,0.969917,0.983954,0.978261,0.797611,0.619709,0.490961,1.182448
0,1.5,both,Day,0.962133,0.970137,0.094169,0.095837,0.67348,0.619707,1.476591,1.552498
0,1.5,both,Imp,0.961094,0.968284,0.834858,0.818795,0.713571,0.650696,0.819355,1.339385
1,1.5,both,EM,0.961302,0.937021,0.984302,0.973913,0.826785,0.655106,0.500113,1.189497
1,1.5,both,Day,0.961302,0.936326,0.26896,0.243279,0.636031,0.655106,1.726319,1.739175
1,1.5,both,Imp,0.954247,0.921877,0.918362,0.892368,0.760982,0.784786,0.775946,1.314043
2,1.5,both,EM,0.976502,0.978115,0.974026,0.962609,0.86303,0.597762,0.56306,1.171395
2,1.5,both,Day,0.976502,0.978115,0.344194,0.265396,0.738477,0.597762,1.538031,1.588915
2,1.5,both,Imp,0.969209,0.967798,0.82268,0.862865,0.785971,0.774451,0.960378,1.363021
3,1.5,both,EM,0.965969,0.96181,0.988063,0.975429,0.885638,0.891217,0.641979,1.099072
3,1.5,both,Day,0.965969,0.962077,0.538377,0.567652,0.724627,0.891216,1.884565,1.746358
3,1.5,both,Imp,0.940145,0.891844,0.911549,0.859939,0.797072,1.210714,1.074057,1.298478
4,1.5,both,EM,0.975373,0.972864,0.988232,0.95913,0.85708,0.64028,0.48131,1.19052
4,1.5,both,Day,0.975373,0.972972,0.469754,0.427582,0.778737,0.640279,1.544974,1.608275
4,1.5,both,Imp,0.967488,0.954604,0.832746,0.829056,0.754762,0.851271,0.989254,1.391075
5,1.5,both,EM,0.966155,0.969137,0.984736,0.973043,0.838667,0.669248,0.382103,1.156044
5,1.5,both,Day,0.966155,0.968928,0.273561,0.265396,0.696038,0.669247,1.417603,1.595998
5,1.5,both,Imp,0.959522,0.959041,0.843249,0.773913,0.756169,0.785085,0.793544,1.317846
6,1.5,both,EM,0.975367,0.970567,0.985113,0.970211,0.838267,0.679063,0.53302,1.120569
6,1.5,both,Day,0.975367,0.970664,0.500837,0.398093,0.738673,0.679063,1.495431,1.511124
6,1.5,both,Imp,0.957001,0.955904,0.850692,0.845083,0.759033,0.930201,0.967176,1.294881
7,1.5,both,EM,0.97164,0.957719,0.990522,0.984348,0.853352,0.592907,0.50668,1.157841
7,1.5,both,Day,0.971641,0.957879,0.333187,0.272768,0.690017,0.592907,1.795897,1.73734
